Trial,Condition,StopTrial,TargetsDisplayed,Stopped,RectVisited,TrialTime,Position_X,Position_Y
98,1,0,0,0,0,1.15026,-0.00463,-0.38611
98,1,0,0,0,0,1.16635,-0.00463,-0.38611
98,1,0,0,0,0,1.18378,-0.00463,-0.38611
98,1,0,0,0,0,1.20012,-0.00463,-0.38611
98,1,0,1,0,0,0.00004,-0.00463,-0.38611
98,1,0,1,0,0,0.01618,-0.00463,-0.38611
98,1,0,1,0,0,0.03287,-0.00463,-0.38611
98,1,0,1,0,0,0.04968,-0.00463,-0.38611
98,1,0,1,0,0,0.06643,-0.00463,-0.38611
98,1,0,1,0,0,0.08283,-0.00463,-0.38611
98,1,0,1,0,0,0.09964,-0.00463,-0.38611
98,1,0,1,0,0,0.11649,-0.00463,-0.38611
98,1,0,1,0,0,0.13328,-0.00463,-0.38611
98,1,0,1,0,0,0.14971,-0.00463,-0.38611
98,1,0,1,0,0,0.16628,-0.00463,-0.38611
98,1,0,1,0,0,0.18292,-0.00463,-0.38611
98,1,0,1,0,0,0.19978,-0.00463,-0.38611
98,1,0,1,0,0,0.21686,-0.00463,-0.38611
98,1,0,1,0,0,0.23318,-0.00463,-0.38611
98,1,0,1,0,0,0.24969,-0.00463,-0.38611
98,1,0,1,0,0,0.26603,-0.00463,-0.38611
98,1,0,1,0,0,0.28296,-0.00463,-0.38611
98,1,0,1,0,0,0.29968,-0.00463,-0.38611
98,1,0,1,0,0,0.31612,-0.00556,-0.38611
98,1,0,1,0,0,0.33281,-0.00556,-0.38611
98,1,0,1,0,0,0.34954,-0.00556,-0.38611
98,1,0,1,0,0,0.36667,-0.00556,-0.38704
98,1,0,1,0,0,0.38283,-0.00556,-0.38704
98,1,0,1,0,0,0.39982,-0.00556,-0.38704
98,1,0,1,0,0,0.41631,-0.00556,-0.38704
98,1,0,1,0,0,0.43284,-0.00556,-0.38704
98,1,0,1,0,0,0.44980,-0.00556,-0.38704
98,1,0,1,0,0,0.46653,-0.00556,-0.38704
98,1,0,1,0,0,0.48306,-0.00556,-0.38704
98,1,0,1,0,0,0.49960,-0.00556,-0.38704
98,1,0,1,0,0,0.51652,-0.00556,-0.38704
98,1,0,1,0,0,0.53346,-0.00556,-0.38704
98,1,0,1,0,0,0.54969,-0.00556,-0.38704
98,1,0,1,0,0,0.56644,-0.00556,-0.38704
98,1,0,1,0,0,0.58291,-0.00556,-0.38704
98,1,0,1,0,0,0.59969,-0.00556,-0.38704
98,1,0,1,0,0,0.61681,-0.00556,-0.38704
98,1,0,1,0,0,0.63298,-0.00556,-0.38704
98,1,0,1,0,0,0.64965,-0.00556,-0.38704
98,1,0,1,0,0,0.66601,-0.00556,-0.38704
98,1,0,1,0,0,0.68280,-0.00556,-0.38704
98,1,0,1,0,0,0.69960,-0.00556,-0.38704
98,1,0,1,0,0,0.71626,-0.00556,-0.38704
98,1,0,1,0,0,0.73287,-0.00556,-0.38704
98,1,0,1,0,0,0.74946,-0.00556,-0.38704
98,1,0,1,0,0,0.76661,-0.00556,-0.38704
98,1,0,1,0,0,0.78340,-0.00556,-0.38704
98,1,0,1,0,0,0.79964,-0.00556,-0.38704
98,1,0,1,0,0,0.81635,-0.00556,-0.38704
98,1,0,1,0,0,0.83314,-0.00556,-0.38704
98,1,0,1,0,0,0.84997,-0.00556,-0.38704
98,1,0,1,0,0,0.86627,-0.00556,-0.38704
98,1,0,1,0,0,0.88285,-0.00556,-0.38704
98,1,0,1,0,0,0.89995,-0.00556,-0.38704
98,1,0,1,0,0,0.91640,-0.00556,-0.38704
98,1,0,1,0,0,0.93324,-0.00556,-0.38704
98,1,0,1,0,0,0.94991,-0.00556,-0.38704
98,1,0,1,0,0,0.96627,-0.00556,-0.38704
98,1,0,1,0,0,0.98293,-0.00556,-0.38704
98,1,0,1,0,0,0.99978,-0.00556,-0.38704
98,1,0,1,0,0,1.01651,-0.00556,-0.38704
98,1,0,1,0,0,1.03322,-0.00556,-0.38704
98,1,0,1,0,0,1.04953,-0.00556,-0.38704
98,1,0,1,0,0,1.06630,-0.00556,-0.38704
98,1,0,1,0,0,1.08299,-0.00556,-0.38704
98,1,0,1,0,0,1.09970,-0.00648,-0.38704
98,1,0,1,0,0,1.11618,-0.00648,-0.38704
98,1,0,1,0,0,1.13317,-0.00648,-0.38611
98,1,0,1,0,0,1.14954,-0.00648,-0.38611
98,1,0,1,0,0,1.16683,-0.00648,-0.38611
98,1,0,1,0,0,1.18323,-0.00741,-0.38611
98,1,0,1,0,0,1.19988,-0.00833,-0.38519
98,1,0,1,0,0,1.21634,-0.00926,-0.38333
98,1,0,1,0,0,1.23271,-0.01204,-0.37963
98,1,0,1,0,0,1.24956,-0.01667,-0.37222
98,1,0,1,0,0,1.26614,-0.02315,-0.35648
98,1,0,1,0,0,1.28304,-0.02870,-0.33704
98,1,0,1,0,0,1.29978,-0.03333,-0.31389
98,1,0,1,0,0,1.31656,-0.03981,-0.27222
98,1,0,1,0,0,1.33307,-0.04537,-0.23519
98,1,0,1,0,0,1.34968,-0.05185,-0.19444
98,1,0,1,0,0,1.36630,-0.05926,-0.15185
98,1,0,1,0,0,1.38291,-0.06759,-0.10648
98,1,0,1,0,0,1.39967,-0.07593,-0.05833
98,1,0,1,0,0,1.41615,-0.08611,0.01204
98,1,0,1,0,0,1.43329,-0.09167,0.06574
98,1,0,1,0,0,1.44970,-0.09630,0.11944
98,1,0,1,0,0,1.46637,-0.09907,0.17037
98,1,0,1,0,0,1.48309,-0.10185,0.21667
98,1,0,1,0,0,1.49978,-0.10463,0.25741
98,1,0,1,0,0,1.51673,-0.10926,0.29352
98,1,0,1,0,0,1.53307,-0.11296,0.32315
98,1,0,1,0,0,1.54961,-0.11574,0.35000
98,1,0,1,0,1,1.56654,-0.11759,0.37870
98,1,0,1,0,1,1.58332,-0.11667,0.39444
98,1,0,1,0,1,1.59970,-0.11667,0.40648
98,1,0,1,0,1,1.61639,-0.11667,0.41296
98,1,0,1,0,1,1.63290,-0.11667,0.41481
98,1,0,1,0,1,1.64968,-0.11759,0.41759
98,1,0,1,0,1,1.66646,-0.11759,0.41852
98,1,0,1,0,1,1.68294,-0.11759,0.41944
98,1,0,1,0,1,1.69950,-0.11759,0.41944
98,1,0,1,0,1,1.71679,-0.11759,0.41944
98,1,0,1,0,1,1.73302,-0.11759,0.41944
98,1,0,1,0,1,1.74965,-0.11759,0.41944
98,1,0,1,0,1,1.76634,-0.11667,0.41944
98,1,0,1,0,1,1.78291,-0.11574,0.41852
98,1,0,1,0,1,1.79939,-0.11481,0.41852
98,1,0,1,0,1,1.81637,-0.11389,0.41852
98,1,0,1,0,1,1.83270,-0.11204,0.41759
98,1,0,1,0,1,1.84956,-0.11111,0.41667
98,1,0,1,0,1,1.86629,-0.11019,0.41574
98,1,0,1,0,1,1.88277,-0.10926,0.41389
98,1,0,1,0,1,1.89958,-0.10833,0.41204
98,1,0,1,0,1,1.91652,-0.10741,0.41111
98,1,0,1,0,1,1.93323,-0.10648,0.41019
98,1,0,1,0,1,1.94977,-0.10648,0.41019
98,1,0,1,0,1,1.96688,-0.10648,0.41019
98,1,0,1,0,1,1.98343,-0.10648,0.41019
98,1,0,1,0,1,1.99950,-0.10648,0.41019
98,1,0,1,0,1,2.01641,-0.10648,0.41019
98,1,0,1,0,1,2.03295,-0.10648,0.41019
98,1,0,1,0,1,2.04960,-0.10648,0.41019
98,1,0,1,0,1,2.06673,-0.10648,0.41019
98,1,0,1,0,1,2.08334,-0.10648,0.41019
98,1,0,1,0,1,2.09975,-0.10648,0.41019
98,1,0,1,0,1,2.11677,-0.10648,0.41019
98,1,0,1,0,1,2.13361,-0.10648,0.40926
98,1,0,1,0,1,2.14982,-0.10648,0.40926
98,1,0,1,0,1,2.16627,-0.10648,0.40833
98,1,0,1,0,1,2.18287,-0.10556,0.40741
98,1,0,1,0,1,2.19977,-0.10556,0.40648
98,1,0,1,0,1,2.21661,-0.10556,0.40463
98,1,0,1,0,1,2.23340,-0.10556,0.40370
98,1,0,1,0,1,2.24993,-0.10556,0.40278
98,1,0,1,0,1,2.26621,-0.10463,0.40278
98,1,0,1,0,1,2.28290,-0.10463,0.40185
98,1,0,1,0,1,2.29947,-0.10463,0.40185
98,1,0,1,0,1,2.31619,-0.10463,0.40185
98,1,0,1,0,1,2.33315,-0.10463,0.40185
98,1,0,1,0,1,2.34975,-0.10463,0.40185
98,1,0,1,0,1,2.36630,-0.10463,0.40093
98,1,0,1,0,1,2.38331,-0.10463,0.40000
98,1,0,1,0,1,2.39986,-0.10463,0.39722
98,1,0,1,0,1,2.41636,-0.10370,0.39352
98,1,0,1,0,1,2.43307,-0.10370,0.39074
98,1,0,1,0,1,2.44959,-0.10278,0.38704
98,1,0,1,0,1,2.46612,-0.10093,0.38333
98,1,0,1,0,1,2.48280,-0.10000,0.38056
98,1,0,1,0,1,2.49965,-0.09815,0.37685
98,1,0,1,0,1,2.51685,-0.09722,0.37222
98,1,0,1,0,1,2.53312,-0.09537,0.36852
98,1,0,1,0,1,2.54992,-0.09444,0.36574
99,1,1,0,0,0,0.00082,0.02222,-0.37407
99,1,1,0,0,0,0.01622,0.02500,-0.37778
99,1,1,0,0,0,0.03293,0.02593,-0.38056
99,1,1,0,0,0,0.04987,0.02685,-0.38426
99,1,1,0,0,0,0.06646,0.02685,-0.38889
99,1,1,0,0,0,0.08328,0.02593,-0.39352
99,1,1,0,0,0,0.10016,0.02500,-0.39907
99,1,1,0,0,0,0.11638,0.02315,-0.40278
99,1,1,0,0,0,0.13312,0.02315,-0.40463
99,1,1,0,0,0,0.14975,0.02222,-0.40556
99,1,1,0,0,0,0.16743,0.02222,-0.40556
99,1,1,0,0,0,0.18384,0.02222,-0.40556
99,1,1,0,0,0,0.19984,0.02222,-0.40556
99,1,1,0,0,0,0.21666,0.02130,-0.40463
99,1,1,0,0,0,0.23310,0.01944,-0.40463
99,1,1,0,0,0,0.24989,0.01574,-0.40370
99,1,1,0,0,0,0.26662,0.01296,-0.40370
99,1,1,0,0,0,0.28332,0.00926,-0.40370
99,1,1,0,0,0,0.29942,0.00648,-0.40463
99,1,1,0,0,0,0.31616,0.00463,-0.40463
99,1,1,0,0,0,0.33311,0.00278,-0.40463
99,1,1,0,0,0,0.34980,0.00093,-0.40463
99,1,1,0,0,0,0.36626,-0.00093,-0.40556
99,1,1,0,0,0,0.38308,-0.00278,-0.40556
99,1,1,0,0,0,0.39993,-0.00463,-0.40556
99,1,1,0,0,0,0.41722,-0.00648,-0.40556
99,1,1,0,0,0,0.43358,-0.00741,-0.40556
99,1,1,0,0,0,0.45014,-0.00741,-0.40648
99,1,1,0,0,0,0.46665,-0.00741,-0.40648
99,1,1,0,0,0,0.48321,-0.00741,-0.40648
99,1,1,0,0,0,0.49995,-0.00741,-0.40648
99,1,1,0,0,0,0.51641,-0.00741,-0.40741
99,1,1,0,0,0,0.53293,-0.00833,-0.40833
99,1,1,0,0,0,0.55005,-0.00833,-0.40833
99,1,1,0,0,0,0.56675,-0.00833,-0.40833
99,1,1,0,0,0,0.58345,-0.00833,-0.40833
99,1,1,0,0,0,0.59992,-0.00833,-0.40833
99,1,1,0,0,0,0.61624,-0.00833,-0.40833
99,1,1,0,0,0,0.63290,-0.00833,-0.40833
99,1,1,0,0,0,0.64970,-0.00833,-0.40833
99,1,1,0,0,0,0.66655,-0.00833,-0.40833
99,1,1,0,0,0,0.68343,-0.00833,-0.40833
99,1,1,0,0,0,0.70006,-0.00833,-0.40833
99,1,1,0,0,0,0.71732,-0.00833,-0.40833
99,1,1,0,0,0,0.73386,-0.00833,-0.40833
99,1,1,0,0,0,0.75009,-0.00741,-0.40833
99,1,1,0,0,0,0.76655,-0.00741,-0.40833
99,1,1,0,0,0,0.78339,-0.00741,-0.40833
99,1,1,0,0,0,0.79993,-0.00741,-0.40926
99,1,1,0,0,0,0.81712,-0.00833,-0.41019
99,1,1,0,0,0,0.83358,-0.00833,-0.41019
99,1,1,0,0,0,0.84992,-0.00833,-0.41019
99,1,1,0,0,0,0.86641,-0.00833,-0.41019
99,1,1,0,0,0,0.88329,-0.00833,-0.41019
99,1,1,0,0,0,0.90022,-0.00833,-0.41019
99,1,1,0,0,0,0.91660,-0.00833,-0.41019
99,1,1,0,0,0,0.93336,-0.00833,-0.41019
99,1,1,0,0,0,0.95010,-0.00926,-0.41019
99,1,1,0,0,0,0.96683,-0.00926,-0.41019
99,1,1,0,0,0,0.98276,-0.00926,-0.40926
99,1,1,0,0,0,0.99961,-0.00926,-0.40926
99,1,1,0,0,0,1.01625,-0.00926,-0.40833
99,1,1,0,0,0,1.03318,-0.00833,-0.40833
99,1,1,0,0,0,1.04982,-0.00833,-0.40833
99,1,1,0,0,0,1.06643,-0.00741,-0.40833
99,1,1,0,0,0,1.08348,-0.00741,-0.40833
99,1,1,0,0,0,1.09985,-0.00741,-0.40833
99,1,1,0,0,0,1.11762,-0.00833,-0.40833
99,1,1,0,0,0,1.13331,-0.00833,-0.40833
99,1,1,0,0,0,1.14994,-0.00833,-0.40926
99,1,1,0,0,0,1.16636,-0.00833,-0.40926
99,1,1,0,0,0,1.18349,-0.00833,-0.40926
99,1,1,0,0,0,1.19989,-0.00833,-0.40926
99,1,1,1,0,0,0.00005,-0.00833,-0.40833
99,1,1,1,0,0,0.01658,-0.00833,-0.40741
99,1,1,1,0,0,0.03292,-0.00926,-0.40741
99,1,1,1,0,0,0.04954,-0.00926,-0.40648
99,1,1,1,0,0,0.06620,-0.00926,-0.40648
99,1,1,1,0,0,0.08302,-0.00926,-0.40648
99,1,1,1,0,0,0.09959,-0.00926,-0.40648
99,1,1,1,0,0,0.11630,-0.00926,-0.40556
99,1,1,1,0,0,0.13304,-0.00926,-0.40556
99,1,1,1,0,0,0.14986,-0.00926,-0.40556
99,1,1,1,0,0,0.16653,-0.00926,-0.40556
99,1,1,1,0,0,0.18288,-0.00926,-0.40648
99,1,1,1,0,0,0.19967,-0.00926,-0.40648
99,1,1,1,0,0,0.21625,-0.00926,-0.40648
99,1,1,1,0,0,0.23314,-0.00926,-0.40648
99,1,1,1,0,0,0.24960,-0.00926,-0.40648
99,1,1,1,0,0,0.26606,-0.00926,-0.40648
99,1,1,1,0,0,0.28323,-0.01019,-0.40648
99,1,1,1,0,0,0.29956,-0.01111,-0.40648
99,1,1,1,0,0,0.31622,-0.01204,-0.40556
99,1,1,1,0,0,0.33313,-0.01204,-0.40463
99,1,1,1,0,0,0.34958,-0.01296,-0.40278
99,1,1,1,0,0,0.36631,-0.01389,-0.39907
99,1,1,1,0,0,0.38297,-0.01389,-0.39537
99,1,1,1,0,0,0.39957,-0.01296,-0.39167
99,1,1,1,0,0,0.41648,-0.01296,-0.39074
99,1,1,1,0,0,0.43305,-0.01296,-0.39074
99,1,1,1,0,0,0.44964,-0.01296,-0.39074
99,1,1,1,0,0,0.46633,-0.01296,-0.39074
99,1,1,1,0,0,0.48297,-0.01296,-0.39167
99,1,1,1,0,0,0.49971,-0.01296,-0.39167
99,1,1,1,0,0,0.51627,-0.01296,-0.39167
99,1,1,1,0,0,0.53304,-0.01296,-0.39259
99,1,1,1,0,0,0.54975,-0.01389,-0.39259
99,1,1,1,0,0,0.56641,-0.01389,-0.39259
99,1,1,1,0,0,0.58296,-0.01481,-0.39167
99,1,1,1,0,0,0.59967,-0.01574,-0.39167
99,1,1,1,0,0,0.61634,-0.01667,-0.39167
99,1,1,1,0,0,0.63296,-0.01667,-0.39167
99,1,1,1,0,0,0.64981,-0.01667,-0.39167
99,1,1,1,0,0,0.66694,-0.01667,-0.39167
99,1,1,1,0,0,0.68342,-0.01667,-0.39167
99,1,1,1,0,0,0.70049,-0.01667,-0.39167
99,1,1,1,0,0,0.71655,-0.01667,-0.39259
99,1,1,1,0,0,0.73336,-0.01667,-0.39259
99,1,1,1,0,0,0.74949,-0.01667,-0.39259
99,1,1,1,0,0,0.76629,-0.01667,-0.39352
99,1,1,1,0,0,0.78322,-0.01759,-0.39352
99,1,1,1,0,0,0.79986,-0.01759,-0.39352
99,1,1,1,0,0,0.81646,-0.01759,-0.39352
99,1,1,1,0,0,0.83314,-0.01759,-0.39352
99,1,1,1,0,0,0.84979,-0.01759,-0.39352
99,1,1,1,0,0,0.86638,-0.01759,-0.39352
99,1,1,1,0,0,0.88323,-0.01759,-0.39352
99,1,1,1,0,0,0.89962,-0.01759,-0.39444
99,1,1,1,0,0,0.91630,-0.01852,-0.39444
99,1,1,1,0,0,0.93301,-0.01944,-0.39537
99,1,1,1,0,0,0.94988,-0.02037,-0.39722
99,1,1,1,0,0,0.96647,-0.02130,-0.40000
99,1,1,1,0,0,0.98347,-0.02130,-0.40093
99,1,1,1,0,0,0.99973,-0.02222,-0.40185
99,1,1,1,0,0,1.01622,-0.02222,-0.40278
99,1,1,1,0,0,1.03321,-0.02222,-0.40278
99,1,1,1,0,0,1.04989,-0.02222,-0.40278
99,1,1,1,0,0,1.06675,-0.02222,-0.40278
99,1,1,1,0,0,1.08289,-0.02222,-0.40278
99,1,1,1,0,0,1.09994,-0.02222,-0.40370
99,1,1,1,0,0,1.11668,-0.02222,-0.40370
99,1,1,1,0,0,1.13311,-0.02222,-0.40370
99,1,1,1,0,0,1.14998,-0.02315,-0.40463
99,1,1,1,0,0,1.16656,-0.02315,-0.40463
99,1,1,1,0,0,1.18349,-0.02315,-0.40463
99,1,1,1,0,0,1.19952,-0.02315,-0.40556
99,1,1,1,0,0,1.21649,-0.02315,-0.40556
99,1,1,1,0,0,1.23307,-0.02315,-0.40556
99,1,1,1,0,0,1.25011,-0.02407,-0.40648
99,1,1,1,0,0,1.26626,-0.02407,-0.40648
99,1,1,1,0,0,1.28312,-0.02500,-0.40741
99,1,1,1,0,0,1.29962,-0.02500,-0.40833
99,1,1,1,0,0,1.31626,-0.02500,-0.40926
99,1,1,1,0,0,1.33312,-0.02593,-0.41019
99,1,1,1,0,0,1.35026,-0.02593,-0.41111
99,1,1,1,0,0,1.36650,-0.02593,-0.41204
99,1,1,1,0,0,1.38302,-0.02593,-0.41296
99,1,1,1,0,0,1.39956,-0.02685,-0.41389
99,1,1,1,0,0,1.41625,-0.02685,-0.41481
99,1,1,1,0,0,1.43292,-0.02685,-0.41481
99,1,1,1,0,0,1.44996,-0.02685,-0.41574
99,1,1,1,0,0,1.46627,-0.02685,-0.41574
99,1,1,1,0,0,1.48316,-0.02685,-0.41574
99,1,1,1,0,0,1.49961,-0.02685,-0.41574
99,1,1,1,0,0,1.51674,-0.02685,-0.41574
99,1,1,1,0,0,1.53324,-0.02685,-0.41574
99,1,1,1,0,0,1.54973,-0.02685,-0.41574
99,1,1,1,0,0,1.56629,-0.02685,-0.41574
99,1,1,1,0,0,1.58318,-0.02685,-0.41574
99,1,1,1,0,0,1.59978,-0.02685,-0.41574
99,1,1,1,0,0,1.61621,-0.02685,-0.41574
99,1,1,1,0,0,1.63295,-0.02685,-0.41481
99,1,1,1,0,0,1.64965,-0.02593,-0.41111
99,1,1,1,0,0,1.66636,-0.02407,-0.39630
99,1,1,1,0,0,1.68318,-0.02037,-0.37593
99,1,1,1,0,0,1.69995,-0.01574,-0.35185
99,1,1,1,0,0,1.71645,-0.00926,-0.32130
99,1,1,1,0,0,1.73308,-0.00185,-0.28611
99,1,1,1,1,0,1.74976,0.01019,-0.22685
99,1,1,1,1,0,1.76646,0.02222,-0.17870
99,1,1,1,1,0,1.78355,0.03611,-0.12593
99,1,1,1,1,0,1.79982,0.05370,-0.07130
99,1,1,1,1,0,1.81654,0.07315,-0.01667
99,1,1,1,1,0,1.83318,0.09259,0.03611
99,1,1,1,1,0,1.85015,0.11296,0.08704
99,1,1,1,1,0,1.86642,0.13148,0.13611
99,1,1,1,1,0,1.88296,0.14722,0.18148
99,1,1,1,1,0,1.89965,0.16389,0.23519
99,1,1,1,1,0,1.91635,0.17315,0.26944
99,1,1,1,1,0,1.93343,0.18148,0.29907
99,1,1,1,1,0,1.94988,0.18796,0.32500
99,1,1,1,1,0,1.96626,0.19259,0.34444
99,1,1,1,1,0,1.98349,0.19537,0.35833
99,1,1,1,1,0,1.99992,0.19630,0.36852
99,1,1,1,1,0,2.01633,0.19630,0.37222
99,1,1,1,1,0,2.03316,0.19444,0.37593
99,1,1,1,1,0,2.04969,0.19259,0.37870
99,1,1,1,1,0,2.06636,0.19074,0.37963
99,1,1,1,1,0,2.08323,0.18981,0.38056
99,1,1,1,1,0,2.09975,0.18981,0.38056
99,1,1,1,1,0,2.11633,0.18981,0.38056
99,1,1,1,1,0,2.13308,0.18981,0.38056
99,1,1,1,1,0,2.15015,0.18981,0.38056
99,1,1,1,1,0,2.16735,0.18981,0.37963
99,1,1,1,1,0,2.18367,0.18981,0.37870
99,1,1,1,1,0,2.19984,0.18981,0.37778
99,1,1,1,1,0,2.21659,0.18981,0.37685
99,1,1,1,1,0,2.23296,0.18981,0.37685
99,1,1,1,1,0,2.25005,0.18981,0.37685
99,1,1,1,1,0,2.26637,0.18981,0.37685
99,1,1,1,1,0,2.28312,0.18981,0.37685
99,1,1,1,1,0,2.29981,0.18981,0.37685
99,1,1,1,1,0,2.31699,0.18981,0.37593
99,1,1,1,1,0,2.33313,0.18981,0.37593
99,1,1,1,1,0,2.35003,0.18981,0.37500
99,1,1,1,1,0,2.36655,0.18981,0.37500
99,1,1,1,1,0,2.38310,0.18981,0.37500
99,1,1,1,1,0,2.39951,0.19074,0.37407
99,1,1,1,1,0,2.41640,0.19074,0.37315
99,1,1,1,1,0,2.43289,0.19167,0.37222
99,1,1,1,1,0,2.44973,0.19167,0.37130
99,1,1,1,1,0,2.46625,0.19167,0.37130
99,1,1,1,1,0,2.48317,0.19167,0.37130
99,1,1,1,1,0,2.49965,0.19167,0.37037
99,1,1,1,1,0,2.51641,0.19167,0.37037
99,1,1,1,1,0,2.53319,0.19167,0.37037
99,1,1,1,1,0,2.55013,0.19074,0.37037
99,1,1,1,1,0,2.56692,0.19074,0.37037
99,1,1,1,1,0,2.58296,0.19074,0.37037
99,1,1,1,1,0,2.59990,0.19074,0.37037
99,1,1,1,1,0,2.61636,0.19074,0.37037
99,1,1,1,1,0,2.63279,0.19167,0.36944
99,1,1,1,1,0,2.64955,0.19167,0.36852
99,1,1,1,1,0,2.66657,0.19167,0.36759
99,1,1,1,1,0,2.68297,0.19167,0.36759
99,1,1,1,1,0,2.69992,0.19167,0.36667
99,1,1,1,1,0,2.71636,0.19167,0.36574
99,1,1,1,1,0,2.73315,0.19167,0.36481
100,3,1,0,0,0,0.00043,0.01111,-0.36481
100,3,1,0,0,0,0.01715,0.00926,-0.37130
100,3,1,0,0,0,0.03362,0.00648,-0.37685
100,3,1,0,0,0,0.05039,0.00463,-0.37963
100,3,1,0,0,0,0.06686,0.00370,-0.38148
100,3,1,0,0,0,0.08378,0.00278,-0.38333
100,3,1,0,0,0,0.10022,0.00185,-0.38333
100,3,1,0,0,0,0.11711,0.00185,-0.38426
100,3,1,0,0,0,0.13407,0.00185,-0.38519
100,3,1,0,0,0,0.15063,0.00185,-0.38704
100,3,1,0,0,0,0.16666,0.00185,-0.38981
100,3,1,0,0,0,0.18364,0.00093,-0.39167
100,3,1,0,0,0,0.20019,0.00093,-0.39352
100,3,1,0,0,0,0.21732,0.00093,-0.39537
100,3,1,0,0,0,0.23385,0.00093,-0.39537
100,3,1,0,0,0,0.25030,0.00000,-0.39630
100,3,1,0,0,0,0.26690,0.00000,-0.39722
100,3,1,0,0,0,0.28380,0.00000,-0.39722
100,3,1,0,0,0,0.30046,0.00000,-0.39815
100,3,1,0,0,0,0.31763,0.00000,-0.39815
100,3,1,0,0,0,0.33379,0.00000,-0.39815
100,3,1,0,0,0,0.35032,0.00000,-0.39815
100,3,1,0,0,0,0.36720,0.00000,-0.39815
100,3,1,0,0,0,0.38385,0.00000,-0.39815
100,3,1,0,0,0,0.40055,0.00000,-0.39907
100,3,1,0,0,0,0.41703,-0.00093,-0.40000
100,3,1,0,0,0,0.43339,-0.00093,-0.40185
100,3,1,0,0,0,0.45018,-0.00093,-0.40278
100,3,1,0,0,0,0.46698,-0.00093,-0.40463
100,3,1,0,0,0,0.48326,-0.00093,-0.40463
100,3,1,0,0,0,0.50022,-0.00093,-0.40556
100,3,1,0,0,0,0.51673,-0.00093,-0.40556
100,3,1,0,0,0,0.53362,-0.00093,-0.40556
100,3,1,0,0,0,0.55057,-0.00093,-0.40556
100,3,1,0,0,0,0.56768,-0.00093,-0.40648
100,3,1,0,0,0,0.58431,-0.00093,-0.40648
100,3,1,0,0,0,0.60057,-0.00093,-0.40741
100,3,1,0,0,0,0.61744,-0.00185,-0.40741
100,3,1,0,0,0,0.63358,-0.00185,-0.40833
100,3,1,0,0,0,0.65067,-0.00185,-0.40833
100,3,1,0,0,0,0.66691,-0.00185,-0.40926
100,3,1,0,0,0,0.68371,-0.00185,-0.40926
100,3,1,0,0,0,0.70115,-0.00185,-0.41019
100,3,1,0,0,0,0.71729,-0.00185,-0.41111
100,3,1,0,0,0,0.73377,-0.00185,-0.41111
100,3,1,0,0,0,0.75055,-0.00185,-0.41204
100,3,1,0,0,0,0.76709,-0.00185,-0.41204
100,3,1,0,0,0,0.78380,-0.00185,-0.41204
100,3,1,0,0,0,0.80112,-0.00185,-0.41296
100,3,1,0,0,0,0.81755,-0.00185,-0.41296
100,3,1,0,0,0,0.83398,-0.00278,-0.41481
100,3,1,0,0,0,0.85063,-0.00278,-0.41574
100,3,1,0,0,0,0.86696,-0.00278,-0.41759
100,3,1,0,0,0,0.88376,-0.00370,-0.41852
100,3,1,0,0,0,0.90024,-0.00370,-0.41852
100,3,1,0,0,0,0.91725,-0.00370,-0.41852
100,3,1,0,0,0,0.93373,-0.00370,-0.41852
100,3,1,0,0,0,0.95083,-0.00370,-0.41852
100,3,1,0,0,0,0.96709,-0.00370,-0.41852
100,3,1,0,0,0,0.98393,-0.00370,-0.41852
100,3,1,0,0,0,1.00015,-0.00370,-0.41852
100,3,1,0,0,0,1.01699,-0.00370,-0.41852
100,3,1,0,0,0,1.03381,-0.00370,-0.41852
100,3,1,0,0,0,1.05032,-0.00370,-0.41852
100,3,1,0,0,0,1.06767,-0.00370,-0.41852
100,3,1,0,0,0,1.08371,-0.00370,-0.41852
100,3,1,0,0,0,1.10104,-0.00370,-0.41944
100,3,1,0,0,0,1.11759,-0.00370,-0.42037
100,3,1,0,0,0,1.13399,-0.00370,-0.42037
100,3,1,0,0,0,1.15034,-0.00370,-0.42037
100,3,1,0,0,0,1.16706,-0.00370,-0.42037
100,3,1,0,0,0,1.18374,-0.00370,-0.42037
100,3,1,1,0,0,0.00004,-0.00370,-0.42037
100,3,1,1,0,0,0.01641,-0.00370,-0.42037
100,3,1,1,0,0,0.03284,-0.00370,-0.42037
100,3,1,1,0,0,0.04935,-0.00370,-0.42037
100,3,1,1,0,0,0.06599,-0.00370,-0.42037
100,3,1,1,0,0,0.08255,-0.00370,-0.42037
100,3,1,1,0,0,0.09929,-0.00370,-0.42037
100,3,1,1,0,0,0.11597,-0.00370,-0.42037
100,3,1,1,0,0,0.13254,-0.00370,-0.42037
100,3,1,1,0,0,0.14927,-0.00370,-0.42037
100,3,1,1,0,0,0.16611,-0.00370,-0.42037
100,3,1,1,0,0,0.18275,-0.00370,-0.42037
100,3,1,1,0,0,0.19948,-0.00370,-0.42037
100,3,1,1,0,0,0.21598,-0.00370,-0.42037
100,3,1,1,0,0,0.23287,-0.00463,-0.42037
100,3,1,1,0,0,0.24964,-0.00556,-0.42130
100,3,1,1,0,0,0.26599,-0.00648,-0.42130
100,3,1,1,0,0,0.28246,-0.00648,-0.42130
100,3,1,1,0,0,0.29906,-0.00741,-0.42130
100,3,1,1,0,0,0.31585,-0.00741,-0.42222
